plot,species,sensor_id,Date,F_avg
Saltwater,Tulip Poplar,S4,2023-09-04,1.0281458002092438
Saltwater,Tulip Poplar,S4,2023-09-05,1.033770008011622
Saltwater,Tulip Poplar,S4,2023-09-06,1.0587679275542525
Saltwater,Tulip Poplar,S4,2023-09-07,1.0244756674032336
Saltwater,Tulip Poplar,S4,2023-09-08,0.9747512641242346
Saltwater,Tulip Poplar,S4,2023-09-09,0.8190666311319057
Saltwater,Tulip Poplar,S4,2023-09-10,0.21084139640867472
Saltwater,Tulip Poplar,S4,2023-09-11,0.6284058303741329
Saltwater,Tulip Poplar,S4,2023-09-12,0.9079865910362276
Saltwater,Tulip Poplar,S4,2023-09-13,0.9146575563369956
Saltwater,Tulip Poplar,S4,2023-09-14,0.8721727562070104
Saltwater,Tulip Poplar,S4,2023-09-15,0.7683718078132357
Saltwater,Tulip Poplar,S4,2023-09-16,0.9267097319347201
Saltwater,Tulip Poplar,S4,2023-09-17,0.6620311699954272
Saltwater,Tulip Poplar,S4,2023-09-18,0.3936352656700702
Saltwater,Tulip Poplar,S4,2023-09-19,0.9486325850902323
Saltwater,Tulip Poplar,S4,2023-09-20,0.9993722682446656
Saltwater,Tulip Poplar,S4,2023-09-21,0.9230954237139195
Saltwater,Tulip Poplar,S4,2023-09-22,0.7151465237968738
Saltwater,Tulip Poplar,S4,2023-09-23,0.5120336563840742
Saltwater,Tulip Poplar,S4,2023-09-24,0.35634016899341253
Saltwater,Tulip Poplar,S4,2023-09-25,0.7354569880587563
Saltwater,Tulip Poplar,S4,2023-09-26,0.04492906928347777
Saltwater,Tulip Poplar,S4,2023-09-27,0.6181577802271043
Saltwater,Tulip Poplar,S4,2023-09-28,0.272738887403808
Saltwater,Tulip Poplar,S4,2023-09-29,0.3300423015677932
Saltwater,Tulip Poplar,S4,2023-09-30,0.4424283607263722
Saltwater,Tulip Poplar,S4,2023-10-01,0.9338608868009944
Saltwater,Tulip Poplar,S4,2023-10-02,0.7982259699158079
Saltwater,Tulip Poplar,S4,2023-10-03,0.7903540495934643
Saltwater,Tulip Poplar,S4,2023-10-04,0.8672375469731882
Saltwater,Tulip Poplar,S4,2023-10-05,0.7596894590945695
Saltwater,Tulip Poplar,S4,2023-10-06,0.37151857989666726
Saltwater,Tulip Poplar,S4,2023-10-07,0.05231601087262876
Saltwater,Tulip Poplar,S4,2023-10-08,0.35139940030171746
Saltwater,Tulip Poplar,S4,2023-10-09,0.34515546978177647
Saltwater,Tulip Poplar,S4,2023-10-10,0.3950901194212842
Saltwater,Tulip Poplar,S4,2023-10-11,0.3875676336198009
Saltwater,Tulip Poplar,S4,2023-10-12,0.3223691375457651
Saltwater,Tulip Poplar,S4,2023-10-13,0.2758090829703503
Saltwater,Tulip Poplar,S4,2023-10-14,0.029024080124628433
Saltwater,Tulip Poplar,S4,2023-10-15,0.15792947034485924
Saltwater,Tulip Poplar,S4,2023-10-16,0.07789099154549793
Saltwater,Tulip Poplar,S4,2023-10-17,0.07409702397431808
Saltwater,Tulip Poplar,S4,2023-10-18,0.08313340508827148
Saltwater,Tulip Poplar,S4,2023-10-19,0.12766938363615013
Saltwater,Tulip Poplar,S4,2023-10-20,0.062336958044012354
Saltwater,Tulip Poplar,S4,2023-10-21,0.08484484788920248
Saltwater,Tulip Poplar,S4,2023-10-22,0.02373341733722945
Saltwater,Tulip Poplar,S4,2023-10-23,0.03267546697153553
Saltwater,Tulip Poplar,S4,2023-10-24,0.10703309667709371
Saltwater,Tulip Poplar,S4,2023-10-25,0.035533862576606214
Saltwater,Tulip Poplar,S4,2023-10-26,0.022441362002102436
Saltwater,Tulip Poplar,S4,2023-10-27,0.05670890527112785
Saltwater,Tulip Poplar,S4,2023-10-28,0.07921568985716038
Saltwater,Tulip Poplar,S4,2023-10-29,0.03357399174003149
Saltwater,Tulip Poplar,S4,2023-10-30,0.06333847043538672
Saltwater,Tulip Poplar,S4,2023-10-31,0.04866554502432749
Saltwater,Tulip Poplar,S4,2023-11-01,0.06159223792473512
Saltwater,Tulip Poplar,S4,2023-11-02,0.05846984614313631
Saltwater,Tulip Poplar,S4,2023-11-03,0.0639027062985734
Saltwater,Tulip Poplar,S4,2023-11-04,0.051828147871751246
Saltwater,Tulip Poplar,S4,2023-11-05,0.0636441270037093
Saltwater,Tulip Poplar,S4,2023-11-06,0.03623440654004306
Saltwater,Tulip Poplar,S4,2023-11-07,0.02593452364650164
Saltwater,Tulip Poplar,S4,2023-11-08,0.030402788300429893
Saltwater,Tulip Poplar,S4,2023-11-09,0.0326663125043471
Saltwater,Tulip Poplar,S4,2023-11-10,0.01953490749075299
Saltwater,Tulip Poplar,S4,2023-11-11,0.04619828800782554
Saltwater,Tulip Poplar,S4,2023-11-12,0.046630468172025576
Saltwater,Tulip Poplar,S4,2023-11-13,0.056704818170271815
Saltwater,Tulip Poplar,S4,2023-11-14,0.045814846910701354
Saltwater,Tulip Poplar,S4,2023-11-15,0.042560595106278194
Saltwater,Tulip Poplar,S4,2023-11-16,0.05975967685431818
Saltwater,Tulip Poplar,S4,2023-11-17,0.0409230800042837
Saltwater,Tulip Poplar,S4,2023-11-18,0.03728769441723815
Saltwater,Tulip Poplar,S4,2023-11-19,0.07209418182609544
Saltwater,Tulip Poplar,S4,2023-11-20,0.034220296746100484
Saltwater,Tulip Poplar,S4,2023-11-21,0.014285320453760152
Saltwater,Tulip Poplar,S4,2023-11-22,0.24073444467172786
Saltwater,Tulip Poplar,S4,2023-11-23,0.07127980400982908
Saltwater,Tulip Poplar,S4,2023-11-24,0.045761976996786434
Saltwater,Tulip Poplar,S4,2023-11-25,0.07215471004749018
Saltwater,Tulip Poplar,S4,2023-11-26,0.02183235096602606
Saltwater,Tulip Poplar,S4,2023-11-27,0.07717181267090137
Saltwater,Tulip Poplar,S4,2023-11-28,0.06446989700025081
Saltwater,Tulip Poplar,S4,2023-11-29,0.15554078976276975
Saltwater,Tulip Poplar,S4,2023-11-30,0.06732142780635113
Saltwater,Tulip Poplar,S4,2023-12-01,0.026187367359498052
Saltwater,Tulip Poplar,S4,2023-12-02,0.01890504214337135
Saltwater,Tulip Poplar,S4,2023-12-03,1.2999029999057081
Saltwater,Tulip Poplar,S4,2023-12-04,0.12483522565537844
Saltwater,Tulip Poplar,S4,2023-12-05,0.053937069028795144
Saltwater,Tulip Poplar,S4,2023-12-06,0.04406381320372454
Saltwater,Tulip Poplar,S4,2023-12-07,0.05667162927680205
Saltwater,Tulip Poplar,S4,2023-12-08,0.02138984783040541
Saltwater,Tulip Poplar,S4,2023-12-09,0.031423977009185
Saltwater,Tulip Poplar,S4,2023-12-10,0.0034049543851762095
Saltwater,Tulip Poplar,S4,2023-12-11,0.5038063492870636
Saltwater,Tulip Poplar,S4,2023-12-12,0.06933698622776066
Saltwater,Tulip Poplar,S4,2023-12-13,0.04813253216950448
Saltwater,Tulip Poplar,S4,2023-12-14,0.03159311686740879
Saltwater,Tulip Poplar,S4,2023-12-15,0.05375004691492425
Saltwater,Tulip Poplar,S4,2023-12-16,0.023936433551555038
Saltwater,Tulip Poplar,S4,2023-12-17,0.016282660830308583
Saltwater,Tulip Poplar,S4,2023-12-18,0.34730955185048995
Saltwater,Tulip Poplar,S4,2023-12-19,0.05056344445621017
Saltwater,Tulip Poplar,S4,2023-12-20,0.1372271064300578
Saltwater,Tulip Poplar,S4,2023-12-21,0.021487320742877923
Saltwater,Tulip Poplar,S4,2023-12-22,0.012394753813515165
Saltwater,Tulip Poplar,S4,2023-12-23,0.00896670896779703
Saltwater,Tulip Poplar,S4,2023-12-24,0.014898809740667679
Saltwater,Tulip Poplar,S4,2023-12-25,0.024810940518435035
Saltwater,Tulip Poplar,S4,2023-12-26,0.005506962888611075
Saltwater,Tulip Poplar,S4,2023-12-27,0.005198630785255111
Saltwater,Tulip Poplar,S4,2023-12-28,0.049711728694628844
Saltwater,Tulip Poplar,S4,2023-12-29,0.10007606399782926
Saltwater,Tulip Poplar,S4,2023-12-30,0.02363923047901335
Saltwater,Tulip Poplar,S4,2023-12-31,0.022400309122432432
Saltwater,Tulip Poplar,S5,2023-01-01,0.8944446830431915
Saltwater,Tulip Poplar,S5,2023-01-26,0.2624942671435407
Saltwater,Tulip Poplar,S5,2023-02-10,0.2898027307212172
Saltwater,Tulip Poplar,S5,2023-02-11,0.05161269080788623
Saltwater,Tulip Poplar,S5,2023-02-12,0.032132521629786394
Saltwater,Tulip Poplar,S5,2023-02-13,0.07236411682417014
Saltwater,Tulip Poplar,S5,2023-02-14,0.1014941863212962
Saltwater,Tulip Poplar,S5,2023-02-15,0.14159175866336138
Saltwater,Tulip Poplar,S5,2023-02-16,0.038435461066592305
Saltwater,Tulip Poplar,S5,2023-02-17,0.27813877875591975
Saltwater,Tulip Poplar,S5,2023-02-18,0.07481319076568607
Saltwater,Tulip Poplar,S5,2023-02-19,0.11155631668614716
Saltwater,Tulip Poplar,S5,2023-02-20,0.07111433459767899
Saltwater,Tulip Poplar,S5,2023-02-21,0.08892469700044747
Saltwater,Tulip Poplar,S5,2023-02-22,0.02196320320995456
Saltwater,Tulip Poplar,S5,2023-02-23,0.09179418468531497
Saltwater,Tulip Poplar,S5,2023-02-24,0.06676429611679027
Saltwater,Tulip Poplar,S5,2023-02-25,0.03235203968996386
Saltwater,Tulip Poplar,S5,2023-02-26,0.06343925720541488
Saltwater,Tulip Poplar,S5,2023-02-27,0.06724681731344406
Saltwater,Tulip Poplar,S5,2023-02-28,0.049192569445733816
Saltwater,Tulip Poplar,S5,2023-03-01,0.10097446665487902
Saltwater,Tulip Poplar,S5,2023-03-02,0.07407552713824297
Saltwater,Tulip Poplar,S5,2023-03-03,0.024033770874267977
Saltwater,Tulip Poplar,S5,2023-03-04,0.0981638114384188
Saltwater,Tulip Poplar,S5,2023-03-05,0.16136029250821463
Saltwater,Tulip Poplar,S5,2023-03-06,0.11350210661254051
Saltwater,Tulip Poplar,S5,2023-03-07,0.06514849671392563
Saltwater,Tulip Poplar,S5,2023-03-08,0.08835024332002235
Saltwater,Tulip Poplar,S5,2023-03-09,0.0988488328199138
Saltwater,Tulip Poplar,S5,2023-03-10,0.04407143320569039
Saltwater,Tulip Poplar,S5,2023-03-11,0.04740972350211027
Saltwater,Tulip Poplar,S5,2023-03-12,0.05711361385157655
Saltwater,Tulip Poplar,S5,2023-03-13,0.025510060745523665
Saltwater,Tulip Poplar,S5,2023-03-14,0.06637190739320055
Saltwater,Tulip Poplar,S5,2023-03-15,0.08818795899350826
Saltwater,Tulip Poplar,S5,2023-03-16,0.13356281403569656
Saltwater,Tulip Poplar,S5,2023-03-17,0.05543335440489879
Saltwater,Tulip Poplar,S5,2023-03-18,0.059954541520319406
Saltwater,Tulip Poplar,S5,2023-03-19,0.0748746976752668
Saltwater,Tulip Poplar,S5,2023-03-20,0.15901856508781417
Saltwater,Tulip Poplar,S5,2023-03-21,0.14049141447974356
Saltwater,Tulip Poplar,S5,2023-03-22,0.11183021527632105
Saltwater,Tulip Poplar,S5,2023-03-23,0.08562977604031055
Saltwater,Tulip Poplar,S5,2023-03-24,0.0045782240449367476
Saltwater,Tulip Poplar,S5,2023-03-25,0.02483200462876941
Saltwater,Tulip Poplar,S5,2023-03-26,0.13291151848668326
Saltwater,Tulip Poplar,S5,2023-03-27,0.08811628762312683
Saltwater,Tulip Poplar,S5,2023-03-28,0.07615353276046515
Saltwater,Tulip Poplar,S5,2023-03-29,0.0983980106900004
Saltwater,Tulip Poplar,S5,2023-03-30,0.07860020320449111
Saltwater,Tulip Poplar,S5,2023-03-31,0.11275616940074688
Saltwater,Tulip Poplar,S5,2023-04-01,0.049174222660847436
Saltwater,Tulip Poplar,S5,2023-04-02,0.0748056759780307
Saltwater,Tulip Poplar,S5,2023-04-03,0.1304683196333438
Saltwater,Tulip Poplar,S5,2023-04-04,0.08135239234205928
Saltwater,Tulip Poplar,S5,2023-04-05,0.07311109972055142
Saltwater,Tulip Poplar,S5,2023-04-06,0.06706983098908564
Saltwater,Tulip Poplar,S5,2023-04-07,0.024060432085761523
Saltwater,Tulip Poplar,S5,2023-04-08,0.04609379078274905
Saltwater,Tulip Poplar,S5,2023-04-09,0.08830426980488054
Saltwater,Tulip Poplar,S5,2023-04-10,0.08908527499536847
Saltwater,Tulip Poplar,S5,2023-04-11,0.08602246719149245
Saltwater,Tulip Poplar,S5,2023-04-12,0.2512394985726372
Saltwater,Tulip Poplar,S5,2023-04-13,0.4185041784324947
Saltwater,Tulip Poplar,S5,2023-04-14,0.3570906607150416
Saltwater,Tulip Poplar,S5,2023-04-15,0.3367537298396326
Saltwater,Tulip Poplar,S5,2023-04-16,0.42678776245234207
Saltwater,Tulip Poplar,S5,2023-04-17,0.35333769159225725
Saltwater,Tulip Poplar,S5,2023-04-18,0.4162421360597441
Saltwater,Tulip Poplar,S5,2023-04-19,0.4241591971318927
Saltwater,Tulip Poplar,S5,2023-04-20,0.4722551983748344
Saltwater,Tulip Poplar,S5,2023-04-21,0.4777662592986225
Saltwater,Tulip Poplar,S5,2023-04-22,0.45808489097392585
Saltwater,Tulip Poplar,S5,2023-04-23,0.43609543897022385
Saltwater,Tulip Poplar,S5,2023-04-24,0.3866907901885771
Saltwater,Tulip Poplar,S5,2023-04-25,0.37939298589061426
Saltwater,Tulip Poplar,S5,2023-04-26,0.3734107798568594
Saltwater,Tulip Poplar,S5,2023-04-27,0.35969764459761644
Saltwater,Tulip Poplar,S5,2023-04-28,0.07018771668304741
Saltwater,Tulip Poplar,S5,2023-04-29,0.042718963829492626
Saltwater,Tulip Poplar,S5,2023-04-30,0.029042945971182333
Saltwater,Tulip Poplar,S5,2023-05-01,0.4261496288445361
Saltwater,Tulip Poplar,S5,2023-05-02,0.08256873384414189
Saltwater,Tulip Poplar,S5,2023-05-03,0.31846815324483924
Saltwater,Tulip Poplar,S5,2023-05-04,0.34569640813621294
Saltwater,Tulip Poplar,S5,2023-05-05,0.3780320847135624
Saltwater,Tulip Poplar,S5,2023-05-06,0.48961375030938015
Saltwater,Tulip Poplar,S5,2023-05-07,0.4319396233774682
Saltwater,Tulip Poplar,S5,2023-05-08,0.5492750248527843
Saltwater,Tulip Poplar,S5,2023-05-09,0.1720428475784831
Saltwater,Tulip Poplar,S5,2023-05-10,0.5348773100104806
Saltwater,Tulip Poplar,S5,2023-05-11,0.5390028351721641
Saltwater,Tulip Poplar,S5,2023-05-12,0.5609770702347544
Saltwater,Tulip Poplar,S5,2023-05-13,0.45703869051637797
Saltwater,Tulip Poplar,S5,2023-05-14,0.554502106388553
Saltwater,Tulip Poplar,S5,2023-05-15,0.5106884132476711
Saltwater,Tulip Poplar,S5,2023-05-16,0.5681656442180045
Saltwater,Tulip Poplar,S5,2023-05-17,0.5355009329827302
Saltwater,Tulip Poplar,S5,2023-05-18,0.4288421105758302
Saltwater,Tulip Poplar,S5,2023-05-19,0.5308684933711434
Saltwater,Tulip Poplar,S5,2023-05-20,0.32280137165295886
Saltwater,Tulip Poplar,S5,2023-05-21,0.5427769189505461
Saltwater,Tulip Poplar,S5,2023-05-22,0.6013796929215481
Saltwater,Tulip Poplar,S5,2023-05-23,0.4906659598111437
Saltwater,Tulip Poplar,S5,2023-05-24,0.5508567016387357
Saltwater,Tulip Poplar,S5,2023-05-25,0.43684307114055115
Saltwater,Tulip Poplar,S5,2023-05-26,0.5438500812765562
Saltwater,Tulip Poplar,S5,2023-05-27,0.5610714523033303
Saltwater,Tulip Poplar,S5,2023-05-28,0.4677273168012853
Saltwater,Tulip Poplar,S5,2023-05-29,0.2803079960982604
Saltwater,Tulip Poplar,S5,2023-05-30,0.4434023217529155
Saltwater,Tulip Poplar,S5,2023-05-31,0.5139312712317003
Saltwater,Tulip Poplar,S5,2023-06-01,0.5099569258129616
Saltwater,Tulip Poplar,S5,2023-06-02,0.5574380539842965
Saltwater,Tulip Poplar,S5,2023-06-03,0.5155240545756533
Saltwater,Tulip Poplar,S5,2023-06-04,0.41517091284491653
Saltwater,Tulip Poplar,S5,2023-06-05,0.434891278050435
Saltwater,Tulip Poplar,S5,2023-06-06,0.42189698942707576
Saltwater,Tulip Poplar,S5,2023-06-07,0.4739568526347038
Saltwater,Tulip Poplar,S5,2023-06-08,0.48722811911637415
Saltwater,Tulip Poplar,S5,2023-06-09,0.41146238940574137
Saltwater,Tulip Poplar,S5,2023-06-10,0.502716559806189
Saltwater,Tulip Poplar,S5,2023-06-11,0.4725306404682547
Saltwater,Tulip Poplar,S5,2023-06-12,0.18782119394112765
Saltwater,Tulip Poplar,S5,2023-06-13,0.44858014493878773
Saltwater,Tulip Poplar,S5,2023-06-14,0.313534915926884
Saltwater,Tulip Poplar,S5,2023-06-15,0.423503845716189
Saltwater,Tulip Poplar,S5,2023-06-16,0.37413319379615056
Saltwater,Tulip Poplar,S5,2023-06-17,0.43796473265469144
Saltwater,Tulip Poplar,S5,2023-06-18,0.4453421216814488
Saltwater,Tulip Poplar,S5,2023-06-19,0.4135961105267646
Saltwater,Tulip Poplar,S5,2023-06-20,0.3116503636077863
Saltwater,Tulip Poplar,S5,2023-06-21,0.01996621885995817
Saltwater,Tulip Poplar,S5,2023-06-22,0.07125546561971122
Saltwater,Tulip Poplar,S5,2023-06-23,0.1179137734470927
Saltwater,Tulip Poplar,S5,2023-06-24,0.3017677470582561
Saltwater,Tulip Poplar,S5,2023-06-25,0.3707281670166578
Saltwater,Tulip Poplar,S5,2023-06-26,0.33993218492835936
Saltwater,Tulip Poplar,S5,2023-06-27,0.39105924854025353
Saltwater,Tulip Poplar,S5,2023-06-28,0.37424048829308637
Saltwater,Tulip Poplar,S5,2023-06-29,0.40657342576146577
Saltwater,Tulip Poplar,S5,2023-06-30,0.4006047769509659
Saltwater,Tulip Poplar,S5,2023-07-01,0.3955224904373373
Saltwater,Tulip Poplar,S5,2023-07-02,0.34125669023048666
Saltwater,Tulip Poplar,S5,2023-07-03,0.4354541264510187
Saltwater,Tulip Poplar,S5,2023-07-04,0.4619734361648029
Saltwater,Tulip Poplar,S5,2023-07-05,0.42576525876277016
Saltwater,Tulip Poplar,S5,2023-07-06,0.44752295983569534
Saltwater,Tulip Poplar,S5,2023-07-07,0.4230953185622616
Saltwater,Tulip Poplar,S5,2023-07-08,0.44755723117306323
Saltwater,Tulip Poplar,S5,2023-07-09,0.46282269802647413
Saltwater,Tulip Poplar,S5,2023-07-10,0.4030695542523062
Saltwater,Tulip Poplar,S5,2023-07-11,0.4183994716980897
Saltwater,Tulip Poplar,S5,2023-07-12,0.4339088621643981
Saltwater,Tulip Poplar,S5,2023-07-13,0.4499288497003884
Saltwater,Tulip Poplar,S5,2023-07-14,0.442307932760487
Saltwater,Tulip Poplar,S5,2023-07-15,0.34030371187459013
Saltwater,Tulip Poplar,S5,2023-07-16,0.007994530785387428
Saltwater,Tulip Poplar,S5,2023-07-17,0.38685223748342085
Saltwater,Tulip Poplar,S5,2023-07-18,0.44774357832326456
Saltwater,Tulip Poplar,S5,2023-07-19,0.25665907907836977
Saltwater,Tulip Poplar,S5,2023-07-20,0.3950964186181915
Saltwater,Tulip Poplar,S5,2023-07-21,0.3814299573312958
Saltwater,Tulip Poplar,S5,2023-07-22,0.3971716476000152
Saltwater,Tulip Poplar,S5,2023-07-23,0.45776112088731236
Saltwater,Tulip Poplar,S5,2023-07-24,0.3313600748386851
Saltwater,Tulip Poplar,S5,2023-07-25,0.28958947370577437
Saltwater,Tulip Poplar,S5,2023-07-26,0.3985098694363309
Saltwater,Tulip Poplar,S5,2023-07-27,0.37262591560252556
Saltwater,Tulip Poplar,S5,2023-07-28,0.35936980593754236
Saltwater,Tulip Poplar,S5,2023-07-29,0.4052507709473507
Saltwater,Tulip Poplar,S5,2023-07-30,1.1336343284334314
Saltwater,Tulip Poplar,S5,2023-07-31,0.3600350905147344
Saltwater,Tulip Poplar,S5,2023-08-01,0.3626403032455489
Saltwater,Tulip Poplar,S5,2023-08-02,0.3691201889678051
Saltwater,Tulip Poplar,S5,2023-08-03,0.36080798125070096
Saltwater,Tulip Poplar,S5,2023-08-04,0.15119209442788037
Saltwater,Tulip Poplar,S5,2023-08-05,0.25288691390564916
Saltwater,Tulip Poplar,S5,2023-08-06,0.3057055285250062
Saltwater,Tulip Poplar,S5,2023-08-07,0.26639846289907476
Saltwater,Tulip Poplar,S5,2023-08-08,0.2640757461291447
Saltwater,Tulip Poplar,S5,2023-08-09,0.282878573474167
Saltwater,Tulip Poplar,S5,2023-08-10,0.18817329534016056
Saltwater,Tulip Poplar,S5,2023-08-11,0.2461870252937588
Saltwater,Tulip Poplar,S5,2023-08-12,0.2667686812248202
Saltwater,Tulip Poplar,S5,2023-08-13,0.16459291388178596
Saltwater,Tulip Poplar,S5,2023-08-14,0.21947877947532057
Saltwater,Tulip Poplar,S5,2023-08-15,0.23733218498948438
Saltwater,Tulip Poplar,S5,2023-08-16,0.09624538866653536
Saltwater,Tulip Poplar,S5,2023-08-17,0.20440493528336923
Saltwater,Tulip Poplar,S5,2023-08-18,0.21644414565510564
Saltwater,Tulip Poplar,S5,2023-08-19,0.11970676665176817
Saltwater,Tulip Poplar,S5,2023-08-20,0.13357978094526385
Saltwater,Tulip Poplar,S5,2023-08-21,0.2552125119896081
Saltwater,Tulip Poplar,S5,2023-08-22,0.1950627395893833
Saltwater,Tulip Poplar,S5,2023-08-23,0.14440527174942977
Saltwater,Tulip Poplar,S5,2023-08-24,0.1703345339620705
Saltwater,Tulip Poplar,S5,2023-08-25,0.24861993877088767
Saltwater,Tulip Poplar,S5,2023-08-26,0.1759909165873005
Saltwater,Tulip Poplar,S5,2023-08-27,0.21028746985328428
Saltwater,Tulip Poplar,S5,2023-08-28,0.11762917055897593
Saltwater,Tulip Poplar,S5,2023-08-29,0.11080891977219459
Saltwater,Tulip Poplar,S5,2023-08-30,0.2814764023180127
Saltwater,Tulip Poplar,S5,2023-08-31,0.12274234559875259
Saltwater,Tulip Poplar,S5,2023-09-01,0.1669599646311362
Saltwater,Tulip Poplar,S5,2023-09-02,0.2855451198199568
Saltwater,Tulip Poplar,S5,2023-09-03,0.3230099599037261
Saltwater,Tulip Poplar,S5,2023-09-04,0.30922118234736173
Saltwater,Tulip Poplar,S5,2023-09-05,0.3172127339195187
Saltwater,Tulip Poplar,S5,2023-09-06,0.37976510328457724
Saltwater,Tulip Poplar,S5,2023-09-07,0.3889251049243831
Saltwater,Tulip Poplar,S5,2023-09-08,0.39955179761987114
Saltwater,Tulip Poplar,S5,2023-09-09,0.33747752200241726
Saltwater,Tulip Poplar,S5,2023-09-10,0.01526683029223772
Saltwater,Tulip Poplar,S5,2023-09-11,0.08597738183648636
Saltwater,Tulip Poplar,S5,2023-09-12,0.1320850620005858
Saltwater,Tulip Poplar,S5,2023-09-13,0.1699448392305502
Saltwater,Tulip Poplar,S5,2023-09-14,0.20712047054242608
Saltwater,Tulip Poplar,S5,2023-09-15,0.21987551247326168
Saltwater,Tulip Poplar,S5,2023-09-16,0.2811324697137292
Saltwater,Tulip Poplar,S5,2023-09-17,0.1673502740503365
Saltwater,Tulip Poplar,S5,2023-09-18,0.020214330265104382
Saltwater,Tulip Poplar,S5,2023-09-19,0.16744696592739858
Saltwater,Tulip Poplar,S5,2023-09-20,0.161085752121239
Saltwater,Tulip Poplar,S5,2023-09-21,0.12990988995322644
Saltwater,Tulip Poplar,S5,2023-09-22,0.12354380384040956
Saltwater,Tulip Poplar,S5,2023-09-23,0.19132525500716485
Saltwater,Tulip Poplar,S5,2023-09-24,0.08139994325830076
Saltwater,Tulip Poplar,S5,2023-09-25,0.029449268044238898
Saltwater,Tulip Poplar,S5,2023-09-26,0.03810368417854248
Saltwater,Tulip Poplar,S5,2023-09-27,0.05274442332573953
Saltwater,Tulip Poplar,S5,2023-09-28,0.01633719864634884
Saltwater,Tulip Poplar,S5,2023-09-29,0.008702458868765296
Saltwater,Tulip Poplar,S5,2023-09-30,0.02199177480966294
Saltwater,Tulip Poplar,S5,2023-10-01,0.08900866819161607
Saltwater,Tulip Poplar,S5,2023-10-02,0.07797687635887844
Saltwater,Tulip Poplar,S5,2023-10-03,0.017225398964159182
Saltwater,Tulip Poplar,S5,2023-10-04,0.024793733506056702
Saltwater,Tulip Poplar,S5,2023-10-05,0.017473628675728728
Saltwater,Tulip Poplar,S5,2023-10-06,5.856120732480782e-4
Saltwater,Tulip Poplar,S5,2023-10-07,0.005168775266025794
Saltwater,Tulip Poplar,S5,2023-10-08,0.005207808289981839
Saltwater,Tulip Poplar,S5,2023-10-09,5.777720088398199e-4
Saltwater,Tulip Poplar,S5,2023-10-10,0.0018344415761247532
Saltwater,Tulip Poplar,S5,2023-10-11,1.9130765178003824e-4
Saltwater,Tulip Poplar,S5,2023-10-12,0.0012099034786825053
Saltwater,Tulip Poplar,S5,2023-10-13,0.0011504015947657038
Saltwater,Tulip Poplar,S5,2023-10-14,3.895280294243956e-4
Saltwater,Tulip Poplar,S5,2023-10-15,0.04149328823564508
Saltwater,Tulip Poplar,S5,2023-10-16,0.007047884330411354
Saltwater,Tulip Poplar,S5,2023-10-17,0.009404521759450096
Saltwater,Tulip Poplar,S5,2023-10-18,0.006429312131495583
Saltwater,Tulip Poplar,S5,2023-10-19,0.009269300431795559
Saltwater,Tulip Poplar,S5,2023-10-20,0.0060348384021392445
Saltwater,Tulip Poplar,S5,2023-10-21,0.00931114916657384
Saltwater,Tulip Poplar,S5,2023-10-22,0.006976293800111618
Saltwater,Tulip Poplar,S5,2023-10-23,0.016350067751996343
Saltwater,Tulip Poplar,S5,2023-10-24,0.014482517923717993
Saltwater,Tulip Poplar,S5,2023-10-25,0.023924993639683638
Saltwater,Tulip Poplar,S5,2023-10-26,0.020110824196517767
Saltwater,Tulip Poplar,S5,2023-10-27,0.013068727797651622
Saltwater,Tulip Poplar,S5,2023-10-28,0.008651639601994913
Saltwater,Tulip Poplar,S5,2023-10-29,0.006654575273099811
Saltwater,Tulip Poplar,S5,2023-10-30,0.0191205784621491
Saltwater,Tulip Poplar,S5,2023-10-31,0.013200636644808285
Saltwater,Tulip Poplar,S5,2023-11-01,0.011375652933623356
Saltwater,Tulip Poplar,S5,2023-11-02,0.010981861059667551
Saltwater,Tulip Poplar,S5,2023-11-03,0.015583855936291758
Saltwater,Tulip Poplar,S5,2023-11-04,0.023648599651099327
Saltwater,Tulip Poplar,S5,2023-11-05,0.03018994150052034
Saltwater,Tulip Poplar,S5,2023-11-06,0.013334427554367657
Saltwater,Tulip Poplar,S5,2023-11-07,0.00750123545953171
Saltwater,Tulip Poplar,S5,2023-11-08,0.010567808120977802
Saltwater,Tulip Poplar,S5,2023-11-09,0.01929104520491838
Saltwater,Tulip Poplar,S5,2023-11-10,0.0015407253569061864
Saltwater,Tulip Poplar,S5,2023-11-11,0.014544769073977233
Saltwater,Tulip Poplar,S5,2023-11-12,0.0075855305590217595
Saltwater,Tulip Poplar,S5,2023-11-13,0.012650518709587461
Saltwater,Tulip Poplar,S5,2023-11-14,0.010828174560171641
Saltwater,Tulip Poplar,S5,2023-11-15,0.01361693958086981
Saltwater,Tulip Poplar,S5,2023-11-16,0.024332015098762188
Saltwater,Tulip Poplar,S5,2023-11-17,0.013553990127816126
Saltwater,Tulip Poplar,S5,2023-11-18,0.010520539960075737
Saltwater,Tulip Poplar,S5,2023-11-19,0.019801652225644388
Saltwater,Tulip Poplar,S5,2023-11-20,0.011786432716185088
Saltwater,Tulip Poplar,S5,2023-11-21,0.005852685363863244
Saltwater,Tulip Poplar,S5,2023-11-22,0.027777464265310907
Saltwater,Tulip Poplar,S5,2023-11-23,0.02275420514883353
Saltwater,Tulip Poplar,S5,2023-11-24,0.019777634967781923
Saltwater,Tulip Poplar,S5,2023-11-25,0.016648338014600316
Saltwater,Tulip Poplar,S5,2023-11-26,0.001145300497844665
